datetime,option_type,strike_relative,iv,oi,strike,spot,open,high,low,close,volume,timestamp
2025-05-15 09:15:00,CE,ATM,26.771211,4304400,24650.0,24640.6,91.0,91.0,61.6,66.55,3472575,1747280700
2025-05-15 09:16:00,CE,ATM,24.82197,4304400,24650.0,24636.1,64.55,66.35,56.75,59.2,5542800,1747280760
2025-05-15 09:17:00,CE,ATM,25.834733,6290400,24600.0,24619.1,82.95,87.3,77.3,78.5,2610900,1747280820
2025-05-15 09:18:00,CE,ATM,26.621411,8671125,24600.0,24611.8,77.65,78.45,72.0,76.5,3298425,1747280880
2025-05-15 09:19:00,CE,ATM,25.636512,8671125,24600.0,24622.7,76.05,81.35,72.95,79.8,2801850,1747280940
2025-05-15 09:20:00,CE,ATM,27.646358,8671125,24600.0,24596.1,78.1,78.1,66.0,70.9,5117550,1747281000
2025-05-15 09:21:00,CE,ATM,26.470933,11203425,24600.0,24620.15,70.35,83.6,67.65,80.35,4824900,1747281060
2025-05-15 09:22:00,CE,ATM,26.065695,11203425,24600.0,24602.85,78.35,82.9,69.05,70.0,3736050,1747281120
2025-05-15 09:23:00,CE,ATM,26.452434,11203425,24600.0,24604.1,68.4,71.55,64.6,71.55,3466500,1747281180
2025-05-15 09:24:00,CE,ATM,24.883474,12750075,24600.0,24621.7,71.75,80.9,70.75,76.85,4347000,1747281240
2025-05-15 09:25:00,CE,ATM,24.112028,12750075,24600.0,24625.0,73.4,81.55,71.3,76.65,4291050,1747281300
2025-05-15 09:26:00,CE,ATM,25.045814,12750075,24600.0,24615.65,77.65,77.95,66.7,73.75,3337725,1747281360
2025-05-15 09:27:00,CE,ATM,22.533892,13923825,24600.0,24620.3,75.95,75.95,69.65,69.8,2691075,1747281420
2025-05-15 09:28:00,CE,ATM,22.964394,13923825,24600.0,24604.6,68.25,70.0,60.3,62.35,4430550,1747281480
2025-05-15 09:29:00,CE,ATM,21.893406,13923825,24600.0,24611.85,61.95,65.0,59.2,63.35,3292275,1747281540
2025-05-15 09:30:00,CE,ATM,21.460486,15373200,24600.0,24605.9,64.05,68.6,56.2,59.0,3912450,1747281600
2025-05-15 09:31:00,CE,ATM,20.57178,15373200,24600.0,24612.65,58.65,68.65,58.65,60.25,3399600,1747281660
2025-05-15 09:32:00,CE,ATM,19.44236,15373200,24600.0,24605.65,59.55,63.8,51.75,53.55,4621125,1747281720
2025-05-15 09:33:00,CE,ATM,19.777532,17113800,24600.0,24607.2,53.9,56.65,50.1,55.15,3771975,1747281780
2025-05-15 09:34:00,CE,ATM,20.13063,17113800,24600.0,24596.3,55.35,55.7,50.4,50.4,2116575,1747281840
2025-05-15 09:35:00,CE,ATM,22.490516,3367950,24550.0,24574.5,73.45,78.0,70.2,71.3,2307450,1747281900
2025-05-15 09:36:00,CE,ATM,23.507501,18150900,24600.0,24579.4,49.3,52.35,46.8,50.85,3424725,1747281960
2025-05-15 09:37:00,CE,ATM,23.062257,4022850,24550.0,24574.65,73.75,76.4,66.75,72.65,1429875,1747282020
2025-05-15 09:38:00,CE,ATM,22.964949,4022850,24550.0,24563.95,71.0,71.0,64.25,66.35,1693200,1747282080
2025-05-15 09:39:00,CE,ATM,21.247967,5158800,24550.0,24564.05,65.2,70.1,62.0,62.0,1989825,1747282140
2025-05-15 09:40:00,CE,ATM,21.294734,5158800,24550.0,24566.25,63.0,66.0,60.25,63.25,2149200,1747282200
2025-05-15 09:41:00,CE,ATM,20.982604,5158800,24550.0,24572.3,63.15,66.45,61.0,65.8,1392150,1747282260
2025-05-15 09:42:00,CE,ATM,22.272536,6423975,24550.0,24553.05,65.7,65.7,58.5,58.5,1614225,1747282320
2025-05-15 09:43:00,CE,ATM,22.085858,6423975,24550.0,24558.7,58.7,63.15,58.05,60.9,1851225,1747282380
2025-05-15 09:44:00,CE,ATM,23.13863,6423975,24550.0,24546.9,61.0,61.75,53.7,57.4,3309600,1747282440
2025-05-15 09:45:00,CE,ATM,25.704878,8921325,24500.0,24508.2,80.4,80.4,69.4,69.4,4713750,1747282500
2025-05-15 09:46:00,CE,ATM,27.069406,8921325,24500.0,24514.85,69.2,77.45,66.5,76.25,4905450,1747282560
2025-05-15 09:47:00,CE,ATM,26.070837,7846125,24550.0,24548.45,57.15,65.95,55.2,65.25,3949200,1747282620
2025-05-15 09:48:00,CE,ATM,26.799381,7389300,24550.0,24549.4,64.65,71.3,62.65,67.45,4641000,1747282680
2025-05-15 09:49:00,CE,ATM,26.750537,7389300,24550.0,24547.65,66.75,71.35,64.5,66.35,2256600,1747282740
2025-05-15 09:50:00,CE,ATM,28.368111,7389300,24550.0,24532.25,65.1,70.3,61.55,62.85,2366475,1747282800
2025-05-15 09:51:00,CE,ATM,27.99531,7548825,24550.0,24552.9,63.2,71.9,62.85,71.9,2271375,1747282860
2025-05-15 09:52:00,CE,ATM,29.158756,7548825,24550.0,24569.0,72.25,93.8,72.25,83.2,6555375,1747282920
2025-05-15 09:53:00,CE,ATM,29.729912,7548825,24550.0,24572.55,84.15,86.8,79.65,86.45,2415900,1747282980
2025-05-15 09:54:00,CE,ATM,28.775045,6399525,24550.0,24555.4,84.8,84.8,70.25,74.8,2358825,1747283040
2025-05-15 09:55:00,CE,ATM,29.296506,6399525,24550.0,24565.85,74.2,84.45,72.0,81.5,2033250,1747283100
2025-05-15 09:56:00,CE,ATM,29.690358,6399525,24550.0,24569.7,80.45,88.75,76.7,84.45,2066925,1747283160
2025-05-15 09:57:00,CE,ATM,30.847862,6414450,24550.0,24565.5,85.5,89.4,82.0,84.9,1609650,1747283220
2025-05-15 09:58:00,CE,ATM,32.085875,6414450,24550.0,24548.4,86.2,89.55,73.55,78.95,2238150,1747283280
2025-05-15 09:59:00,CE,ATM,30.281728,6414450,24550.0,24560.75,80.05,82.05,75.2,80.75,1534125,1747283340
2025-05-15 10:00:00,CE,ATM,30.600379,6685350,24550.0,24544.15,79.75,85.75,72.95,72.95,2215350,1747283400
2025-05-15 10:01:00,CE,ATM,28.547126,6685350,24550.0,24565.65,73.15,79.95,71.0,78.9,2008950,1747283460
2025-05-15 10:02:00,CE,ATM,28.592955,6685350,24550.0,24557.55,79.05,80.15,71.05,74.6,1309200,1747283520
2025-05-15 10:03:00,CE,ATM,26.789837,7348800,24550.0,24552.05,73.3,75.5,67.25,67.25,1806375,1747283580
2025-05-15 10:04:00,CE,ATM,26.436092,7348800,24550.0,24542.55,64.2,65.7,59.85,61.55,2750100,1747283640
2025-05-15 10:05:00,CE,ATM,28.142073,7348800,24550.0,24526.45,61.4,66.5,57.7,58.05,2141325,1747283700
2025-05-15 10:06:00,CE,ATM,28.136166,8760525,24500.0,24519.55,77.5,80.3,74.85,79.35,2560425,1747283760
2025-05-15 10:07:00,CE,ATM,27.552392,8760525,24500.0,24517.75,78.65,80.25,73.85,76.85,2041425,1747283820
2025-05-15 10:08:00,CE,ATM,26.998362,8760525,24500.0,24519.0,76.7,76.8,73.05,76.1,1680000,1747283880
2025-05-15 10:09:00,CE,ATM,27.459244,8774175,24550.0,24528.7,55.75,63.0,53.95,57.0,1926750,1747283940
2025-05-15 10:10:00,CE,ATM,28.722227,8774175,24550.0,24535.65,56.9,63.85,56.9,63.15,1585575,1747284000
2025-05-15 10:11:00,CE,ATM,27.882404,8774175,24550.0,24550.65,65.7,73.3,61.9,68.35,3374400,1747284060
2025-05-15 10:12:00,CE,ATM,28.868091,8140500,24550.0,24562.45,69.8,77.05,69.05,76.75,2609850,1747284120
2025-05-15 10:13:00,CE,ATM,31.463113,8140500,24550.0,24567.0,79.2,87.75,75.45,85.3,3402900,1747284180
2025-05-15 10:14:00,CE,ATM,33.656281,8140500,24550.0,24561.7,84.95,87.85,80.2,87.6,2147700,1747284240
2025-05-15 10:15:00,CE,ATM,34.488263,6638625,24550.0,24570.55,85.7,99.9,82.55,94.2,3724875,1747284300
2025-05-15 10:16:00,CE,ATM,33.927176,14305500,24600.0,24580.5,73.15,75.8,70.6,72.65,3055875,1747284360
2025-05-15 10:17:00,CE,ATM,34.722601,14305500,24600.0,24576.8,74.75,79.15,72.7,72.7,3189525,1747284420
2025-05-15 10:18:00,CE,ATM,29.367539,6744225,24550.0,24568.35,91.85,92.2,73.2,80.45,2914575,1747284480
2025-05-15 10:19:00,CE,ATM,30.337867,6744225,24550.0,24546.6,80.3,80.3,71.3,71.3,1628850,1747284540
2025-05-15 10:20:00,CE,ATM,31.360555,6744225,24550.0,24540.15,70.55,72.0,67.7,70.45,1721100,1747284600
2025-05-15 10:21:00,CE,ATM,30.500485,7380300,24550.0,24538.2,71.3,74.2,65.8,67.35,1557750,1747284660
2025-05-15 10:22:00,CE,ATM,29.402765,7380300,24550.0,24547.85,66.75,72.6,65.95,69.35,1256925,1747284720
2025-05-15 10:23:00,CE,ATM,28.888767,7380300,24550.0,24567.8,68.8,78.55,64.7,78.45,2506050,1747284780
2025-05-15 10:24:00,CE,ATM,30.526821,7741725,24550.0,24567.55,79.25,84.25,77.65,82.05,2252775,1747284840
